UAD layout act_box (9.0, 34.0) body_short (5.0, 30.0)
UAD CHECK bodies 41 | THREE-WAY candidates 1 | overlapping bodies of different kind 71 | phantom round bodies 228 | uncovered apex-to-apex triangle pairs 6
  overlap (23, 'CHECK', [828, 288, 833, 296], 'BUTTERFLY', [599, 294, 945, 297], 'NONE', 'NONE')
  overlap (23, 'CHECK', [828, 288, 833, 296], 'BUTTERFLY', [729, 295, 945, 297], 'NONE', 'NONE')
  overlap (23, 'GLOBE', [639, 298, 644, 307], 'BUTTERFLY', [512, 301, 830, 304], 'NONE', 'NONE')
  overlap (23, 'GLOBE', [639, 298, 644, 307], 'BUTTERFLY', [365, 301, 770, 304], 'NONE', 'NONE')
  overlap (23, 'GLOBE', [639, 428, 644, 436], 'BUTTERFLY', [377, 430, 770, 434], 'NONE', 'NONE')
  overlap (30, 'GLOBE', [609, 169, 614, 177], 'BUTTERFLY', [424, 172, 707, 174], 'NONE', 'NONE')
  overlap (30, 'CHECK', [553, 391, 558, 399], 'BUTTERFLY', [452, 398, 666, 400], 'NONE', 'NONE')
  overlap (30, 'CHECK', [553, 391, 558, 399], 'BUTTERFLY', [368, 393, 624, 395], 'NONE', 'NONE')
  overlap (30, 'CHECK', [553, 391, 558, 399], 'BUTTERFLY', [547, 393, 772, 395], 'NONE', 'NONE')
  overlap (30, 'CHECK', [503, 386, 508, 394], 'BUTTERFLY', [368, 393, 624, 395], 'NONE', 'NONE')
  overlap (30, 'GLOBE', [154, 416, 159, 425], 'BUTTERFLY', [103, 419, 309, 421], 'NONE', 'NONE')
  overlap (30, 'CHECK', [532, 631, 537, 639], 'BUTTERFLY', [432, 638, 631, 640], 'NONE', 'NONE')
  overlap (30, 'GLOBE', [928, 416, 932, 425], 'BUTTERFLY', [754, 419, 1014, 422], 'NONE', 'NONE')
  overlap (30, 'CHECK', [212, 143, 217, 152], 'BUTTERFLY', [109, 151, 338, 153], 'NONE', 'NONE')
  overlap (30, 'CHECK', [212, 143, 217, 152], 'BUTTERFLY', [205, 146, 481, 148], 'NONE', 'NONE')
  overlap (30, 'CHECK', [680, 386, 685, 394], 'BUTTERFLY', [547, 393, 772, 395], 'NONE', 'NONE')
  overlap (30, 'GLOBE', [748, 416, 752, 425], 'BUTTERFLY', [576, 419, 810, 421], 'NONE', 'NONE')
  overlap (30, 'GLOBE', [961, 657, 966, 666], 'BUTTERFLY', [802, 661, 1018, 663], 'NONE', 'NONE')
  overlap (30, 'CHECK', [324, 386, 329, 394], 'BUTTERFLY', [182, 393, 446, 395], 'NONE', 'NONE')
  overlap (30, 'CHECK', [401, 143, 406, 152], 'BUTTERFLY', [298, 151, 520, 153], 'NONE', 'NONE')
  overlap (30, 'CHECK', [401, 143, 406, 152], 'BUTTERFLY', [205, 146, 481, 148], 'NONE', 'NONE')
  overlap (30, 'CHECK', [352, 138, 356, 147], 'BUTTERFLY', [205, 146, 481, 148], 'NONE', 'NONE')
  overlap (31, 'CHECK', [469, 567, 474, 576], 'BUTTERFLY', [362, 574, 583, 577], 'NONE', 'NONE')
